building,primaryspaceusage,quality_pass,quality_failure_reasons,train_valid_samples,validation_valid_samples,test_valid_samples,mean_load,std,coefficient_of_variation,min,max,p95,peak_to_average_ratio,peak_valley_range,normalized_peak_valley_range,lag24_autocorrelation,lag168_autocorrelation,weekday_weekend_difference,weekday_weekend_difference_normalized,daily_profile_variability,daily_profile_variability_normalized,robust_outlier_fraction,zero_fraction,missing_fraction,validation_missing_fraction,test_missing_fraction,negative_count,log_mean_load,morphology_data_scope,quality_coverage_scope,causal_train_samples,causal_validation_samples,causal_test_samples,selected,selection_order
Rat_office_Adele,Office,False,causal_feature_protocol_incomplete,16051,720,744,605.6452432870227,238.2023098515179,0.3933033611536695,0.01,1363.72,952.495,2.2516811864957,1363.71,2.251664675179693,0.8979138366068459,0.7917285084398828,105.85253892734875,0.174776472036426,226.45529594195273,0.3739074952738179,0.0,0.0,0.0018034825870646765,0.0,0.0,0,6.407944177516054,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,14816,720,720,False,
Rat_office_Annis,Office,False,validation_missing;validation_coverage,16029,719,744,33.77791003805602,11.808919999388355,0.34960481527968384,7.01,72.1,57.32,2.134531115713442,65.08999999999999,1.9269990335892917,0.9159742052664666,0.7812854755487346,0.31123981856586624,0.009214300654339083,10.678303979499846,0.3161327615435381,0.0,0.0,0.003171641791044776,0.001388888888888889,0.0,0,3.548982416207898,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,0,0,0,False,
Rat_office_Arron,Office,False,validation_missing;validation_coverage,16029,703,744,60.35209495289787,21.908099871810652,0.3630047952587056,28.26,143.99,104.97,2.385832672625164,115.73,1.9175804931100093,0.824292133133604,0.9025168527126093,14.130053557172047,0.23412697716955685,17.411123633283868,0.28849244830477677,0.0,0.0,0.003171641791044776,0.02361111111111111,0.0,0,4.116629318135403,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,0,0,0,False,
Rat_office_Ashlee,Office,False,train_missing;validation_missing;test_missing;validation_coverage;test_coverage,10913,0,0,45.94368276367635,22.163670520598256,0.4824095324400318,0.38,105.07,81.12,2.28693029551975,104.69,2.278659299875917,0.9494235454397957,0.9364167354315227,5.69209519931826,0.12389288052063822,21.20689249688938,0.4615845143710555,0.0,0.0,0.3213308457711443,1.0,1.0,0,3.8489486441769234,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,0,0,0,False,
Rat_office_Avis,Office,False,train_missing;validation_missing;test_missing;validation_coverage;test_coverage,15813,719,648,915.9363890469867,323.2146855791008,0.35287896566201404,0.16,2255.64,1609.4559999999997,2.462660100606929,2255.48,2.4624854159870004,0.8336635875528638,0.6788840821369282,69.78348557266179,0.07618813534122178,314.076688762722,0.3429022937821178,0.02112186175931196,0.0,0.0166044776119403,0.001388888888888889,0.12903225806451613,0,6.821038101308357,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,0,0,0,False,
Rat_office_Chris,Office,False,train_missing;validation_missing;test_missing;validation_coverage;test_coverage,12284,167,625,905.7806854444807,264.93061723263895,0.29248870227635,534.66,1723.08,1352.1150000000002,1.9023147961633315,1188.42,1.3120394584444288,0.9582157892144361,0.8790458348547151,65.90174677595314,0.07275684703258398,261.83622851806723,0.28907243522153503,0.0,0.0,0.23606965174129355,0.7680555555555556,0.15994623655913978,0,6.809900618720252,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,0,0,0,False,
Rat_office_Colby,Office,False,validation_missing;validation_coverage,16077,719,744,2126.1456882502957,396.2247106747174,0.18635821282820425,31.78,3095.44,2652.54,1.4558927062742262,3063.66,1.4409454709198353,0.6477049679196772,0.36719285027812054,231.25006079041327,0.10876491769513674,382.89243974451784,0.18008758377212516,0.011942526590781863,0.0,0.00018656716417910448,0.001388888888888889,0.0,0,7.662536307565581,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,0,0,0,False,
Rat_office_Craig,Office,False,validation_missing;validation_coverage,15957,719,744,238.30356708654512,59.468224929442655,0.24954819458428618,60.83,414.88,351.914,1.7409726806536947,354.05,1.4857100308172015,0.9001249636328518,0.733198803201146,13.30390066374062,0.05582753471293621,58.78339396759395,0.24667441904571025,0.0,0.0,0.007649253731343284,0.001388888888888889,0.0,0,5.4777329011406515,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,0,0,0,False,
Rat_office_Jacinta,Office,False,validation_missing;validation_coverage,15980,719,744,221.29918773466832,44.35141989637514,0.20041383951915487,39.27,406.38,300.01249999999993,1.8363375128481652,367.11,1.6588854381162703,0.850808052003101,0.7774762144559856,14.475727809151493,0.06541247601192055,41.88151061857457,0.1892528890290793,0.0,0.0,0.006218905472636816,0.001388888888888889,0.0,0,5.404024167048353,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,0,0,0,False,
Rat_office_Jamal,Office,False,validation_missing;validation_coverage,16077,719,744,972.9732636685949,514.4223560977861,0.5287117080259297,86.03,2939.15,1967.7459999999999,3.020792153031973,2853.12,2.932372457226947,0.7287380546077219,0.886298155620283,452.87106306020814,0.4654506757489493,375.2346115454746,0.38565767997637757,0.0,0.0,0.00018656716417910448,0.001388888888888889,0.0,0,6.881383853233532,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,0,0,0,False,
Rat_office_Jeannie,Office,False,validation_missing;validation_coverage,16029,719,744,44.25796681015659,20.29047416112043,0.45845924753289946,7.0,129.71,80.83999999999993,2.930771776218002,122.71000000000001,2.772608161743204,0.7781041701273902,0.6617450174394268,10.130280626990213,0.2288916856583989,17.928800994394397,0.40509770978182363,6.238692370079231e-05,0.0,0.003171641791044776,0.001388888888888889,0.0,0,3.8123787167517302,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,0,0,0,False,
Rat_office_Jessica,Office,False,train_missing;validation_missing;test_missing;validation_coverage;test_coverage,15881,695,736,704.522866318242,135.44841272021887,0.1922555238385053,333.91,1113.33,918.21,1.5802609868692246,779.4199999999998,1.1063090174392236,0.7105406211059473,0.8028033107261071,116.38718789556947,0.16520001473308588,110.21943000107149,0.15644549704549116,0.0,0.0,0.012375621890547264,0.034722222222222224,0.010752688172043012,0,6.558939182274703,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,0,0,0,False,
Rat_office_Jill,Office,False,train_missing;validation_missing;validation_coverage,15837,671,744,669.687217907432,417.5491623083562,0.6234987784492435,45.99,2052.7,1441.5099999999998,3.065162280406158,2006.7099999999998,2.996488429733444,0.6860058339441644,0.891893726920215,426.96384868445784,0.6375571121374982,295.6058854512409,0.44140888096224834,0.0,0.0,0.015111940298507463,0.06805555555555555,0.0,0,6.508302885085162,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,0,0,0,False,
Rat_office_Kasey,Office,False,validation_missing;validation_coverage,16005,719,744,86.65861730709153,42.09754190799589,0.48578598662398603,31.16,232.21,161.708,2.6795950271987268,201.05,2.320023169623634,0.6612084170061066,0.8470841705041923,36.83323533059031,0.4250383455815437,31.62355300155782,0.36492104287209726,0.0,0.0,0.0046641791044776115,0.001388888888888889,0.0,0,4.473449921504313,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,0,0,0,False,
Rat_office_Lora,Office,False,causal_feature_protocol_incomplete,16052,720,744,430.2214963867431,222.41363069250193,0.5169747038687381,104.05,1270.83,803.6225,2.9538970290261846,1166.78,2.712044864794797,0.7156433486248707,0.8207492730676789,170.55913049225495,0.3964449287743925,154.22693592620874,0.35848263562257715,0.0,0.0,0.0017412935323383085,0.0,0.0,0,6.066621870826088,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,14820,720,720,False,
Rat_office_Loyd,Office,False,validation_missing;validation_coverage,16053,719,744,55.914797857098364,18.959158286422188,0.339072285209296,22.64,119.59,92.66,2.1387898120572046,96.95,1.7338880531728906,0.7421652053870111,0.8569248903973395,15.843351393185344,0.2833480938923583,13.768880856040104,0.2462475298798232,0.0,0.0,0.0016791044776119403,0.001388888888888889,0.0,0,4.041555375107838,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,0,0,0,False,
Rat_office_Mei,Office,False,train_missing;validation_missing;validation_coverage,15737,719,744,20.94766728093029,5.298888766128584,0.2529584175204285,8.43,46.11,31.05199999999999,2.2011997508656367,37.68,1.7987683064978786,0.8302514929562972,0.6562142841949092,0.3940190691607235,0.018809687201754383,4.417469555378105,0.21088121632519669,0.002160513439664485,0.0,0.021330845771144278,0.001388888888888889,0.0,0,3.0886608596563767,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,0,0,0,False,
Rat_office_Olivia,Office,False,validation_missing;validation_coverage,16029,719,744,52.636353484309694,32.3034517118321,0.6137099090927983,14.16,151.27,114.40199999999997,2.873869293492983,137.11,2.604853697566093,0.708343937834718,0.89571251414234,29.43186771092801,0.559154762111348,21.767533984794202,0.4135456304221921,0.0,0.0,0.003171641791044776,0.001388888888888889,0.0,0,3.982227074825795,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,0,0,0,False,
Rat_office_Ramiro,Office,False,train_missing;validation_missing;test_missing;validation_coverage;test_coverage,15885,695,736,35.00511677683349,13.237246344473828,0.3781517550381173,0.65,84.58,61.19799999999999,2.4162181928778863,83.92999999999999,2.3976494789340386,0.9347326005679547,0.8910446757700234,4.346945648783027,0.12418029274108439,13.006400869473628,0.37155713412963987,0.0,0.0,0.012126865671641791,0.034722222222222224,0.010752688172043012,0,3.5836610610460355,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,0,0,0,False,
Rat_office_Randy,Office,False,validation_missing;validation_coverage,16005,719,744,105.07864729771946,40.19208513849081,0.3824952658994032,46.46,209.36,173.48,1.9924124014160562,162.9,1.5502673872309685,0.7419041613929316,0.8803128045328712,24.328008777644428,0.2315219067173167,31.80037444713263,0.30263402950965473,0.0,0.0,0.0046641791044776115,0.001388888888888889,0.0,0,4.664180774637917,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,0,0,0,False,
Rat_office_Ronald,Office,False,validation_missing;validation_coverage,16047,719,744,53.61264473110239,19.25697119615725,0.3591871151431123,4.11,135.85,94.66399999999999,2.533917151100533,131.73999999999998,2.4572561316598027,0.7732496178362834,0.7149228519326298,10.482677975935289,0.19552622386960805,15.580148197104899,0.29060585007973616,0.0011217049915872126,0.0,0.002052238805970149,0.001388888888888889,0.0,0,4.000265444420116,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,0,0,0,False,
Rat_office_Rosemary,Office,False,validation_missing;validation_coverage,16028,719,744,16.616280883453957,6.657200530600931,0.4006432352278055,3.97,42.25,29.21,2.542686916304563,38.28,2.3037646190802055,0.6747605237097274,0.7585387291530812,5.14696175810789,0.3097541377765885,5.168577853283687,0.31105503629457887,0.0,0.0,0.003233830845771144,0.001388888888888889,0.0,0,2.8688235246450984,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,0,0,0,False,
Rat_office_Sammy,Office,False,test_missing;test_coverage,16053,720,739,53.44324612222014,22.641473150372143,0.4236545268712351,10.25,143.46,95.82799999999999,2.684342932162452,133.21,2.4925506900415466,0.7517045165527607,0.5753457704497034,7.60761086470589,0.14234934096832244,20.865859029954375,0.3904302328910923,0.0,0.0,0.0016791044776119403,0.0,0.006720430107526882,0,3.997158803526191,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,0,0,0,False,
Rat_office_Tracy,Office,False,validation_missing;validation_coverage,16018,719,744,20.95261143713323,5.299082376523949,0.2529079676976522,4.05,41.2,30.57,1.9663420057980636,37.150000000000006,1.7730486775582057,0.8173280226223772,0.55782094513761,1.8023231442345065,0.08601902200316389,5.136024730927805,0.2451257565835204,0.0,0.0,0.003855721393034826,0.001388888888888889,0.0,0,3.0888861045235263,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,0,0,0,False,
Robin_office_Adolph,Office,True,,16080,720,744,27.447565478855726,6.851064200577675,0.24960553262384613,6.0,52.5,41.312,1.9127379453905833,46.5,1.6941393230602309,0.7906658716391316,0.7525602221134935,3.3464837175114717,0.12192278838316063,5.2904052389966045,0.19274588280232272,0.0,0.0,0.0,0.0,0.0,0,3.3480625849901418,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,15744,720,720,False,
Robin_office_Antonina,Office,True,,16080,720,744,418.91078366293533,90.2886736168193,0.21553198709123592,2.2455,686.7,565.0,1.6392511885120955,684.4545,1.6338908586099492,0.6653319479920219,0.7226446532829082,77.12492043517182,0.18410822409677616,66.67744617478702,0.1591686076728861,0.0,0.0,0.0,0.0,0.0,0,6.040042268862968,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,15744,720,720,False,
Robin_office_Dina,Office,True,,16080,720,744,36.05746141169154,11.061570658796276,0.3067761907167871,6.5,83.5,56.0,2.315748162263174,77.0,2.1354803412486754,0.79804836295582,0.8150008871342495,8.117123650246256,0.22511633743617623,9.129335195087867,0.2531885173737634,0.0,0.0,0.0,0.0,0.0,0,3.6124697190963304,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,15744,720,720,False,
Robin_office_Donald,Office,True,,16010,720,744,149.50310828232355,53.181543012416746,0.35572198881636663,0.0939,310.75,233.25,2.078552102162156,310.6561,2.077924021575211,0.8580015588237319,0.7991969321019805,28.167647799662916,0.18840844262897047,47.41397028241054,0.3171437090984985,0.0,0.0,0.004353233830845771,0.0,0.0,0,5.013983737014354,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,15411,720,720,False,
Robin_office_Erma,Office,False,train_missing;validation_missing;test_missing;sufficient_train;validation_coverage;test_coverage,7464,0,0,16.054635691318328,9.991303644893408,0.6223313837196746,0.0353,48.1,37.0,2.996019400552979,48.0647,2.993820658664424,0.7465943331865685,0.8852541319294451,7.06650601977543,0.4401536201532557,7.067458880550827,0.4402129712835908,0.0,0.0,0.5358208955223881,1.0,1.0,0,2.836422054828528,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,0,0,0,False,
Robin_office_Gayle,Office,True,,16080,720,744,59.07973064054726,21.883735359193874,0.3704102087455144,9.75,138.25,106.75,2.340058062233565,128.5,2.175026842654706,0.7484488959468251,0.8396294255621977,17.52297324572873,0.2965987328605466,14.678282644228824,0.24844870626669563,0.0,0.0,0.0,0.0,0.0,0,4.095672524099412,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,15744,720,720,False,
Robin_office_Lindsay,Office,True,,16080,720,744,44.26264817164179,31.011365051623518,0.7006215473454633,3.9419,134.875,92.875,3.047151618154012,130.9331,2.958094587840008,0.9415835942766211,0.918067160531636,9.126532135852514,0.20619037750433794,29.496248299313805,0.6663914048913926,0.0,0.0,0.0,0.0,0.0,0,3.812482148693511,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,15744,720,720,False,
Robin_office_Maryann,Office,True,,16080,720,744,232.59516800995024,55.321095358489,0.23784284012349907,1.3641,388.1,320.1,1.6685643271118917,386.7359,1.6626996309031483,0.545980365263315,0.714984647282663,54.419977281733026,0.2339686492515828,46.07449538169914,0.1980887899602803,0.021144278606965175,0.0,0.0,0.0,0.0,0,5.4535895658512255,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,15744,720,720,False,
Robin_office_Sammie,Office,True,,16080,720,744,82.52038911691542,24.09283750417514,0.29196223820564216,23.5,162.2,127.5,1.9655748323022808,138.7,1.6807967277455385,0.7758142485825261,0.8636351402366542,18.448198292127927,0.22355927413272858,18.34296829769858,0.2222840742026815,0.0,0.0,0.0,0.0,0.0,0,4.425090783090375,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,15744,720,720,False,
Robin_office_Saul,Office,True,,16076,720,744,15.543064649166459,6.765778745118884,0.43529245344043,0.0784,57.0,27.0,3.6672304520754078,56.9216,3.6621864017693952,0.9039720031986633,0.783243265395085,2.2159859484528823,0.14257072195680026,6.533043714043996,0.4203188921558239,0.0002488181139586962,0.0,0.0002487562189054726,0.0,0.0,0,2.805966959564197,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,15564,720,720,False,
Robin_office_Serena,Office,True,,16080,720,744,51.222587425373135,22.633338441037967,0.4418624590960536,0.1628,183.4,89.8,3.5804516955961643,183.2372,3.5772734102306076,0.7669106327851926,0.8243001010649205,18.75462009067367,0.36613964724053666,15.593625400941669,0.3044286941509979,0.0005597014925373135,0.0,0.0,0.0,0.0,0,3.9555151105952584,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,15744,720,720,False,
Robin_office_Shirlene,Office,True,,16080,720,744,31.516261853233832,9.15765896967645,0.29056932615683284,5.5,63.0,51.0,1.9989680341336444,57.5,1.8244549517886437,0.6440287712503606,0.7672856755944765,8.438930650987182,0.2677643271999048,7.115531074264029,0.2257733200529909,0.0,0.0,0.0,0.0,0.0,0,3.481740328909897,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,15744,720,720,False,
Robin_office_Soledad,Office,False,test_missing;test_coverage,16077,720,742,13.013288113454003,4.837253316316502,0.37171645429992656,2.188,38.0,23.25,2.9200921142069447,35.812,2.7519562840520813,0.6440692275099515,0.6555253642227332,3.4351036019707575,0.2639689194631232,3.9260919997953905,0.30169869179614456,0.003980842196927287,0.0,0.00018656716417910448,0.0,0.002688172043010753,0,2.6400060304173087,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,0,0,0,False,
Robin_office_Victor,Office,True,,16080,720,744,53.14506440298508,20.028656897682037,0.3768676757226219,8.031,117.2945,93.5,2.2070629007161715,109.2635,2.0559482094420574,0.7080360092268778,0.8706463181458358,18.60176715826215,0.3500187151380574,13.12037500946264,0.24687852309246028,0.0,0.0,0.0,0.0,0.0,0,3.991666822533603,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,15744,720,720,False,
Robin_office_Wai,Office,True,,16036,720,744,166.03820109753053,106.59265956907842,0.6419767189989374,0.5885,497.7,348.7,2.9975029644392013,497.1115,2.993958599370741,0.8062992082033734,0.8553002647349176,66.14440850109598,0.39836861676333674,86.52937606220432,0.5211413728300822,0.0,0.0,0.002736318407960199,0.0,0.0,0,5.118222535344681,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,15464,720,720,False,
Robin_office_Zelma,Office,True,,16080,720,744,111.49415911069651,32.895755650533886,0.29504465447264794,29.7,204.5,168.0,1.834176800212135,174.8,1.5677951328952628,0.8645508874379217,0.9197915930460017,20.628608873325632,0.18501963724256265,25.974784704495665,0.2329699144033788,0.0,0.0,0.0,0.0,0.0,0,4.722901301280605,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,15744,720,720,False,
Shrew_office_Doris,Office,False,train_missing;validation_missing;test_missing;validation_coverage;test_coverage,9384,0,0,196.10035166240405,54.15545781675804,0.27616196175919766,71.3,375.9,302.0,1.9168757057974555,304.59999999999997,1.5532863527158949,0.6782893614720578,0.9294514623035494,63.160679750170715,0.32208345989559867,34.71767689883794,0.17704036022641126,0.0,0.0,0.4164179104477612,1.0,1.0,0,5.283712998339752,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,0,0,0,False,
Shrew_office_Doug,Office,False,train_missing;validation_missing;test_missing;validation_coverage;test_coverage,9351,0,0,75.58379852422202,17.127170631792694,0.22659843731330892,0.1,123.6,109.3,1.6352710820744267,123.5,1.6339480472183794,0.7151671205207119,0.9041196877508674,18.1022890268219,0.23949959356727404,11.541801143882275,0.1527020521492251,0.0,0.0,0.4184701492537313,1.0,1.0,0,4.3383855468589925,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,0,0,0,False,
Shrew_office_Ila,Office,False,train_missing;validation_missing;test_missing;validation_coverage;test_coverage,9384,0,0,148.7980072463768,40.24028417196326,0.27043563900243767,58.5,294.5,233.3,1.9791931723411638,236.0,1.586042745916858,0.7253540942099066,0.9206254492927521,42.43207725294418,0.2851656284797281,28.1759896941309,0.18935730535340875,0.0,0.0,0.4164179104477612,1.0,1.0,0,5.0092877682334676,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,0,0,0,False,
Shrew_office_Katherine,Office,False,train_missing;validation_missing;test_missing;validation_coverage;test_coverage,9360,0,0,55.86619658119658,12.21528556137642,0.21865253603979612,10.2,107.9,76.6,1.9314004998206185,97.7,1.7488213978913292,0.6438376098722608,0.8343840890050829,14.074514763189448,0.25193257505427963,9.291711419183684,0.1663208163039881,0.0,0.0,0.417910447761194,1.0,1.0,0,4.040701079905066,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,0,0,0,False,
Shrew_office_Kenneth,Office,False,train_missing;validation_missing;test_missing;validation_coverage;test_coverage,9360,0,0,28.577072649572653,13.22329585982373,0.4627239473397033,9.0,91.6,55.4,3.205366803074905,82.6,2.8904290167465843,0.8115137309896544,0.8127353266367122,8.64365311322371,0.30246810858539663,12.38868155099579,0.4335182159107907,0.000641025641025641,0.0,0.417910447761194,1.0,1.0,0,3.3869994885440526,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,0,0,0,False,
Shrew_office_Lin,Office,False,train_missing;validation_missing;test_missing;validation_coverage;test_coverage,9382,0,0,375.8714666382435,91.3618480494149,0.24306672934379953,117.7,695.2,540.4,1.8495684341719227,577.5,1.536429474589018,0.7014214369003846,0.9306099771098828,101.00939762661568,0.2687338800415832,58.44484296396444,0.1554915660044356,0.0,0.0,0.4165422885572139,1.0,1.0,0,5.931904192016588,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,0,0,0,False,
Shrew_office_Nora,Office,False,train_missing;validation_missing;test_missing;validation_coverage;test_coverage,9384,0,0,178.7024190110827,68.14550658464428,0.38133510985331465,38.1,393.1,289.1,2.1997463838227107,355.0,1.9865427785730407,0.8380562782209077,0.9383832239476275,56.725011067374965,0.31742721436723814,34.22164557757073,0.19150074054368782,0.0,0.0,0.4164179104477612,1.0,1.0,0,5.191302255085013,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,0,0,0,False,
Shrew_office_Rose,Office,False,train_missing;validation_missing;test_missing;validation_coverage;test_coverage,10867,0,0,10.590430164718873,3.746965560303373,0.3538067389166187,0.0402,29.8,17.2,2.8138611497837163,29.759800000000002,2.8100652699776325,0.731807999969849,0.6676717688598409,2.3122842320476398,0.21833713985960837,2.7080853972126104,0.2557106137420526,0.00018404343425048312,0.0,0.32419154228855723,1.0,1.0,0,2.4501797718241587,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,0,0,0,False,
Shrew_office_Sherill,Office,False,train_missing;validation_missing;test_missing;validation_coverage;test_coverage,9384,0,0,306.19062233589085,109.78031660052694,0.358535855092577,106.5,625.5,509.5,2.0428450591599994,519.0,1.6950225191111745,0.6673835907293499,0.8959525374379812,130.512679744837,0.4262464955627044,75.23848987968178,0.2457243442196124,0.0,0.0,0.4164179104477612,1.0,1.0,0,5.727468474557226,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,0,0,0,False,
Wolf_office_Bobbie,Office,False,causal_feature_protocol_incomplete,16077,720,744,27.11286869440816,11.712955912804249,0.4320072525272829,5.0775,57.82,50.147999999999996,2.1325666660984854,52.7425,1.9452939707142747,0.534595873823237,0.594575794130674,7.326913217377591,0.27023747652673563,6.912449176643335,0.25495085948131263,0.0,0.0,0.00018656716417910448,0.0,0.0,0,3.3362274321628185,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,15508,613,720,False,
Wolf_office_Cary,Office,False,causal_feature_protocol_incomplete,16062,720,744,245.62318624081684,79.66273515078137,0.324329052032887,34.3775,428.86,389.35225,1.7460078039193414,394.4825,1.606047482883952,0.6163491467998079,0.6764689670562445,46.87081908271878,0.19082408220519187,44.644458910752576,0.18175995350447788,0.0,0.0,0.001119402985074627,0.0,0.0,0,5.5078616099956825,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,14285,613,720,False,
Wolf_office_Darleen,Office,False,causal_feature_protocol_incomplete,16079,720,744,43.54356614217302,19.00896386583912,0.43655046083670374,15.0,92.0,79.0,2.1128264896727353,77.0,1.7683439098347895,0.579570381992595,0.6495256581338567,11.754588611139617,0.26995006731327426,10.70013940839169,0.2457341085352295,0.0,0.0,6.218905472636816e-05,0.0,0.0,0,3.796467724680977,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,15680,613,720,False,
Wolf_office_Elisabeth,Office,False,causal_feature_protocol_incomplete,16078,720,744,135.8504164075134,14.36897787173819,0.1057705839386996,30.0875,180.595,163.26399999999998,1.3293665545953524,150.5075,1.1078913409328053,0.6473616938009149,0.5456510517686675,6.024579048321414,0.04434715187216913,11.023428619201125,0.08114387066826435,0.00018659037193680805,0.0,0.0001243781094527363,0.0,0.0,0,4.918888478284495,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,15509,613,720,False,
Wolf_office_Emanuel,Office,False,causal_feature_protocol_incomplete,16077,720,744,15.041151489705792,6.205640951653845,0.4125775181442062,2.7125,45.545,27.278999999999993,3.0280261475440318,42.8325,2.847687560976611,0.40137880858208047,0.365867972012407,3.9677093574105147,0.2637902663320708,4.752574420143031,0.3159714482894283,0.00012440131865397772,0.0,0.00018656716417910448,0.0,0.0,0,2.775157388496712,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,15338,613,720,False,
Wolf_office_Haydee,Office,False,causal_feature_protocol_incomplete,16078,720,744,8.564041858440103,5.8433354939416775,0.68231047798802,1.005,36.3475,21.278999999999996,4.244199246198046,35.342499999999994,4.126848114966763,0.5478875863167472,0.454062350512567,2.999772940027113,0.35027537109370305,4.101718414974561,0.4789465631735795,0.0032964299042169422,0.0,0.0001243781094527363,0.0,0.0,0,2.258010426253178,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,15509,613,720,False,
Wolf_office_Joana,Office,False,causal_feature_protocol_incomplete,16075,720,744,14.84151135303266,5.068054475671913,0.34147832758530516,3.625,30.58,23.620749999999997,2.0604370587737613,26.955,1.8161896965090494,0.4027612277707703,0.33415512577827494,3.2903006170793496,0.22169579221505778,4.467405679324979,0.3010074629907638,0.0,0.0,0.0003109452736318408,0.0,0.0,0,2.762633795536239,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,15169,613,720,False,
Wolf_office_Nadia,Office,False,causal_feature_protocol_incomplete,16077,720,744,74.29155112894198,22.55028672478741,0.30353770223007803,28.155,162.755,117.04349999999995,2.190760557920227,134.6,1.8117807200765725,0.5727522652228693,0.6397646614903598,13.91048493438852,0.18724181583239782,13.242541266707496,0.17825097289627811,0.0,0.0,0.00018656716417910448,0.0,0.0,0,4.321367925707747,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,15338,613,720,False,
Wolf_office_Rochelle,Office,False,test_missing;test_coverage,16077,720,729,16.106961497791875,8.86166769846406,0.5501762514102314,2.1675,43.3925,33.37799999999999,2.6940214643183156,41.225,2.559452321634443,0.5467671966238021,0.5738249367693073,5.523625408361372,0.34293404185007914,5.765662451203966,0.35796090106718065,0.0,0.0,0.00018656716417910448,0.0,0.020161290322580645,0,2.8394854857978307,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,0,0,0,False,
